neg,neu,pos,compound,Text,Processed_Text
0.018,0.94,0.042,0.2023,aboutproduct connect usb typec enabl devic macbook chromebook pixel galaxi note 7 etc standard usb typea enabl devic laptop hard drive power bank wallcar charger etcid charg power usb typec enabl devic well sync data photo musicrevers design easili insert typec connector typec enabl devic matter side uptypec port half width onethird height standard usba connector slightli larger compar lightn microusb portsup 480 mbp data transfer speed power output 5v 3 ampcertifi usbif compliant usb 20 standard,aboutproduct connect usb typec enabl devic macbook chromebook pixel galaxi note etc standard usb typea enabl devic laptop hard drive power bank wallcar charger etcid charg power usb typec enabl devic well sync data photo musicrevers design easili insert typec connector typec enabl devic matter side uptypec port half width onethird height standard usba connector slightli larger compar lightn microusb portsup mbp data transfer speed power output v ampcertifi usbif compliant usb standard
0.0,1.0,0.0,0.0,productlink httpswwwamazoninamazonbasicstypecusbmalecabledpb01ggkykqmrefsr177qid1672909128selectronicssr177,productlink httpswwwamazoninamazonbasicstypecusbmalecabledpbggkykqmrefsrqidselectronicssr
0.0,1.0,0.0,0.0,productid b0b86cdhl1,productid bbcdhl
0.0,1.0,0.0,0.0,productnam oraimo 65w type c c fast charg cabl usb c usb c cabl high speed sync nylon braid 1m length led indic compat laptop macbook samsung galaxi s22 s20 s10 s20fe s21 s21 ultra a70 a51 a71 a50 m31 m51 m31 m53 5g,productnam oraimo w type c c fast charg cabl usb c usb c cabl high speed sync nylon braid m length led indic compat laptop macbook samsung galaxi s s s sfe s s ultra a a a a m m m m g
0.0,1.0,0.0,0.0,categori computersaccessoriesaccessoriesperipheralscablesaccessoriescablesusbc,categori computersaccessoriesaccessoriesperipheralscablesaccessoriescablesusbc
0.0,1.0,0.0,0.0,rate 45,rate
0.0,1.0,0.0,0.0,ratingcount 149,ratingcount
0.007,0.804,0.189,0.9814,aboutproduct kindli note purchasethi usbc usbc cabl mean usb c type c plug side pleas keep note cabl usbc usba cabl besid may need usb c wall charger charg devic product support video output monitor connection65w high speed charg buildin updat smart chip make usbc usbc pd cabl strong enough support max 325a current 65w power well support fast charg typec devic need usb c wall charger devic charg would like recommend use origin wall chargercompat devicesthi usb c usb c cabl compat samsung s20 s21 ultra a71 laptop macbook samsung s21 s22 s20 fe 2022 a71 a51 a33 m51 m31 m31 m33 m53 macbook air macbook pro macbook air m1militari grade materialstrong militari fiber flexibl power durabl materi make tensil forc increas 200 special strain relief design bear 10000 bend test premium aluminum hous make cabl durablewarranti oraimo offer 365day warranti oraimo develop cool creativ smart accessori young peopl around world enabl explor excit,aboutproduct kindli note purchasethi usbc usbc cabl mean usb c type c plug side pleas keep note cabl usbc usba cabl besid may need usb c wall charger charg devic product support video output monitor connectionw high speed charg buildin updat smart chip make usbc usbc pd cabl strong enough support max a current w power well support fast charg typec devic need usb c wall charger devic charg would like recommend use origin wall chargercompat devicesthi usb c usb c cabl compat samsung s s ultra a laptop macbook samsung s s s fe a a a m m m m m macbook air macbook pro macbook air mmilitari grade materialstrong militari fiber flexibl power durabl materi make tensil forc increas special strain relief design bear bend test premium aluminum hous make cabl durablewarranti oraimo offer day warranti oraimo develop cool creativ smart accessori young peopl around world enabl explor excit
0.0,1.0,0.0,0.0,productlink httpswwwamazoninoraimochargingsyncingindicatorcompatibledpb0b86cdhl1refsr179qid1672909128selectronicssr179,productlink httpswwwamazoninoraimochargingsyncingindicatorcompatibledpbbcdhlrefsrqidselectronicssr
0.0,1.0,0.0,0.0,productid b0b5zf3nrk,productid bbzfnrk
0.0,1.0,0.0,0.0,productnam cedo 65w oneplu dash warp charg cabl usb type c data sync fast charg cabl compat one plu 3 3t 5 5t 6 6t 7 7t 7 pro type c devic 1 meter red,productnam cedo w oneplu dash warp charg cabl usb type c data sync fast charg cabl compat one plu t t t t pro type c devic meter red
0.0,1.0,0.0,0.0,categori computersaccessoriesaccessoriesperipheralscablesaccessoriescablesusbc,categori computersaccessoriesaccessoriesperipheralscablesaccessoriescablesusbc
0.0,1.0,0.0,0.0,rate 41,rate
0.0,1.0,0.0,0.0,ratingcount 210,ratingcount
0.013,0.849,0.138,0.9169,aboutproduct fast stabl charg flexibl usb type c cabl broad intern cabl made copper nickel ensur power reach devic much faster 60 charg capac around 30 minut origin charger adapterextra tough extra sleek premium intric flat wire make cabl durabl long last suit varieti everyday connect need also ensur last sever time longer standard cablesreli safe smart chip insid intellig identifi current requir devic prevent overh overcharginghigh speed data sync support data transmiss 480 mbp save lot time transfer data file photo music movi video etc phone deviceswid compat type c cabl compat latest android smart phone earbud tablet type c port end usb type connector use charg phone standard wall charger,aboutproduct fast stabl charg flexibl usb type c cabl broad intern cabl made copper nickel ensur power reach devic much faster charg capac around minut origin charger adapterextra tough extra sleek premium intric flat wire make cabl durabl long last suit varieti everyday connect need also ensur last sever time longer standard cablesreli safe smart chip insid intellig identifi current requir devic prevent overh overcharginghigh speed data sync support data transmiss mbp save lot time transfer data file photo music movi video etc phone deviceswid compat type c cabl compat latest android smart phone earbud tablet type c port end usb type connector use charg phone standard wall charger
0.0,1.0,0.0,0.0,productlink httpswwwamazonincedoonepluschargingcompatibledevicesdpb0b5zf3nrkrefsr180qid1672909128selectronicssr180,productlink httpswwwamazonincedoonepluschargingcompatibledevicesdpbbzfnrkrefsrqidselectronicssr
0.0,1.0,0.0,0.0,productid b09rfc46vp,productid brfcvp
0.0,0.847,0.153,0.4019,productnam redmi 108 cm 43 inch 4k ultra hd android smart led tv x43 l43r77ain black,productnam redmi cm inch k ultra hd android smart led tv x lrain black
0.0,1.0,0.0,0.0,categori electronicshometheatertvvideotelevisionssmarttelevis,categori electronicshometheatertvvideotelevisionssmarttelevis
0.0,1.0,0.0,0.0,rate 42,rate
0.0,1.0,0.0,0.0,ratingcount 45238,ratingcount
0.02,0.855,0.125,0.9451,aboutproduct resolut 4k ultra hd 3840x2160 resolut refresh rate 60 hertz 178 degre wide view angleconnect dualband wifi bluetooth 50 3 hdmi port connect latest game consol set top box bluray player 2 usb port connect hard drive usb devic earc dolbi atmo passthrough earc hdmi port optic portsound 30 watt output dolbi audio dt virtual x dolbi atmo pass earc dtshdsmart tv featur android tv 10 patchwal 4 imdb integr quad core processor builtin wifi chromecast builtin ok googl auto low latenc mode 2gb ram 16gb storag miracast support app prime video netflix disney hotstar youtub appl tv 5000 app play storedisplay 4k led panel dolbi vision hdr10 hlg realiti flow vivid pictur engin memcwarranti inform 1 year comprehens warranti product 1 year addit panel provid brand date purchaseinstal wall mountingdemo arrang redmi servic partner inform pleas call redmi support toll free number pleas visit brand websit toll free numebr provid product model name seller detail mention invoic servic center allot conveni slot servic,aboutproduct resolut k ultra hd x resolut refresh rate hertz degre wide view angleconnect dualband wifi bluetooth hdmi port connect latest game consol set top box bluray player usb port connect hard drive usb devic earc dolbi atmo passthrough earc hdmi port optic portsound watt output dolbi audio dt virtual x dolbi atmo pass earc dtshdsmart tv featur android tv patchwal imdb integr quad core processor builtin wifi chromecast builtin ok googl auto low latenc mode gb ram gb storag miracast support app prime video netflix disney hotstar youtub appl tv app play storedisplay k led panel dolbi vision hdr hlg realiti flow vivid pictur engin memcwarranti inform year comprehens warranti product year addit panel provid brand date purchaseinstal wall mountingdemo arrang redmi servic partner inform pleas call redmi support toll free number pleas visit brand websit toll free numebr provid product model name seller detail mention invoic servic center allot conveni slot servic
0.0,1.0,0.0,0.0,productlink httpswwwamazoninredmiinchesultraandroidl43r77aindpb09rfc46vprefsr181qid1672909128selectronicssr181,productlink httpswwwamazoninredmiinchesultraandroidlraindpbrfcvprefsrqidselectronicssr
0.0,1.0,0.0,0.0,productid b08r69vdht,productid brvdht
0.0,0.775,0.225,0.7506,productnam pinnaclz origin combo 2 micro usb fast charg cabl usb charg cabl data transfer perfect android smart phone white 12 meter made india pack 2,productnam pinnaclz origin combo micro usb fast charg cabl usb charg cabl data transfer perfect android smart phone white meter made india pack
0.0,1.0,0.0,0.0,categori computersaccessoriesaccessoriesperipheralscablesaccessoriescablesusbc,categori computersaccessoriesaccessoriesperipheralscablesaccessoriescablesusbc
0.0,1.0,0.0,0.0,rate 40,rate
0.0,1.0,0.0,0.0,ratingcount 7732,ratingcount
0.0,0.779,0.221,0.8316,aboutproduct sync charg ideal charg power micro usb port devic well sync data photo musiceas use smoothli insert micro usb connector right way devicesync data transfer data high speedswarranti 6 month hassl free warranti manufactur,aboutproduct sync charg ideal charg power micro usb port devic well sync data photo musiceas use smoothli insert micro usb connector right way devicesync data transfer data high speedswarranti month hassl free warranti manufactur
0.0,1.0,0.0,0.0,productlink httpswwwamazoninpinnaclzoriginalmicrousbchargingdpb08r69vdhtrefsr182qid1672909128selectronicssr182,productlink httpswwwamazoninpinnaclzoriginalmicrousbchargingdpbrvdhtrefsrqidselectronicssr
0.0,1.0,0.0,0.0,productid b09rwzrcp1,productid brwzrcp
0.11,0.824,0.067,-0.2732,productnam boat type c a750 stress resist tanglefre sturdi flat cabl 65a fast charg 480mbp data transmiss 10000 bend lifespan extend 15m lengthrebelli black,productnam boat type c a stress resist tanglefre sturdi flat cabl a fast charg mbp data transmiss bend lifespan extend m lengthrebelli black
0.0,1.0,0.0,0.0,categori computersaccessoriesaccessoriesperipheralscablesaccessoriescablesusbc,categori computersaccessoriesaccessoriesperipheralscablesaccessoriescablesusbc
0.0,1.0,0.0,0.0,rate 41,rate
0.0,1.0,0.0,0.0,ratingcount 1780,ratingcount
0.0,0.858,0.142,0.8834,aboutproduct boat type c a750 cabl compat smartphon tablet pc peripher bluetooth speaker power bank devic typec portsit ensur 65a fast charg latest charg protocol data transmiss rapid sync 480 mbpsthe conveni flat cabl design make tangl free sturdi invinc extern damageit ultradur pvc hous shell hous extend tail protect make last longer give 10000 bend lifespanboat type c a750 cabl offer perfect 15 meter length smooth hasslefre user experience2 year warranti date purchas,aboutproduct boat type c a cabl compat smartphon tablet pc peripher bluetooth speaker power bank devic typec portsit ensur a fast charg latest charg protocol data transmiss rapid sync mbpsthe conveni flat cabl design make tangl free sturdi invinc extern damageit ultradur pvc hous shell hous extend tail protect make last longer give bend lifespanboat type c a cabl offer perfect meter length smooth hasslefre user experience year warranti date purchas
0.0,1.0,0.0,0.0,productlink httpswwwamazoninboata750tanglefreetransmissionrebelliousdpb09rwzrcp1refsr183qid1672909128selectronicssr183,productlink httpswwwamazoninboatatanglefreetransmissionrebelliousdpbrwzrcprefsrqidselectronicssr
0.0,1.0,0.0,0.0,productid b09cmp1sc8,productid bcmpsc
0.0,1.0,0.0,0.0,productnam ambran 2 1 typec micro usb cabl 60w 3a fast charg 480 mbp high data pd technolog quick charg 30 compat typec micro usb devic abdc10 black,productnam ambran typec micro usb cabl w a fast charg mbp high data pd technolog quick charg compat typec micro usb devic abdc black
0.0,1.0,0.0,0.0,categori computersaccessoriesaccessoriesperipheralscablesaccessoriescablesusbc,categori computersaccessoriesaccessoriesperipheralscablesaccessoriescablesusbc
0.0,1.0,0.0,0.0,rate 41,rate
0.0,1.0,0.0,0.0,ratingcount 602,ratingcount
0.03,0.792,0.178,0.7387,aboutproduct stay ahead never miss 3a fast charg speed devicesit support quick charg 20 30 technolog keep devic boost upit sturdi design braid cord tough enough withstand 10000 bendscraft conveni allow charg sync data one cableit wide compat type micro usb typec enabl devic,aboutproduct stay ahead never miss a fast charg speed devicesit support quick charg technolog keep devic boost upit sturdi design braid cord tough enough withstand bendscraft conveni allow charg sync data one cableit wide compat type micro usb typec enabl devic
0.0,1.0,0.0,0.0,productlink httpswwwamazoninambraneabdc10chargingtransmissioncompatibledpb09cmp1sc8refsr184qid1672909128selectronicssr184,productlink httpswwwamazoninambraneabdcchargingtransmissioncompatibledpbcmpscrefsrqidselectronicssr
0.0,1.0,0.0,0.0,productid b09ylxyp7i,productid bylxypi
0.0,0.896,0.104,0.4215,productnam ambran 60w 3a fast charg output cabl typec usb mobil neckband true wireless earphon charg 480mbp data sync speed 1m length act az10 black,productnam ambran w a fast charg output cabl typec usb mobil neckband true wireless earphon charg mbp data sync speed m length act az black
0.0,1.0,0.0,0.0,categori computersaccessoriesaccessoriesperipheralscablesaccessoriescablesusbc,categori computersaccessoriesaccessoriesperipheralscablesaccessoriescablesusbc
0.0,1.0,0.0,0.0,rate 40,rate
0.0,1.0,0.0,0.0,ratingcount 1423,ratingcount
0.018,0.925,0.057,0.4767,aboutproduct fast charg cabl cabl support upto charg speed 3a make optim cabl quick charg rapid charg turbo charg devicesrevers connector revers type c connector plug direct upsid downsidedur cabl use premium qualiti materi tough durabl pvc coat ambran usb cabl built connect disconnect without signal losshigh speed data transfer 480 mbp data transfer speed allow sync data comput usb devic within secondsgenuin usb connector use certifi highqual connector ensur safeti connect devic also reliabl charg highspe data transmiss,aboutproduct fast charg cabl cabl support upto charg speed a make optim cabl quick charg rapid charg turbo charg devicesrevers connector revers type c connector plug direct upsid downsidedur cabl use premium qualiti materi tough durabl pvc coat ambran usb cabl built connect disconnect without signal losshigh speed data transfer mbp data transfer speed allow sync data comput usb devic within secondsgenuin usb connector use certifi highqual connector ensur safeti connect devic also reliabl charg highspe data transmiss
